USERID,PERSON_ID_EXTERNAL,STARTDATE,ORIGINALSTARTDATE,ISPRIMARY,SENIORITYDATE,JOBNUMBER,
30001322            ,30001322            ,09/01/2017,09/01/2017,True,,,
30001323            ,30001323            ,07/01/2017,07/01/2017,True,,,
30001324            ,30001324            ,05/01/2017,05/01/2017,True,,,
30001325            ,30001325            ,05/01/2017,05/01/2017,True,,,
30001326            ,30001326            ,04/01/2017,04/01/2017,True,,,
30001327            ,30001327            ,04/01/2017,04/01/2017,True,,,
30001328            ,30001328            ,04/01/2017,04/01/2017,True,,,
30001329            ,30001329            ,04/01/2017,04/01/2017,True,,,
30001330            ,30001330            ,04/01/2017,04/01/2017,True,,,
30001331            ,30001331            ,04/01/2017,04/01/2017,True,,,
30001332            ,30001332            ,04/01/2017,04/01/2017,True,,,
30001333            ,30001333            ,04/01/2017,04/01/2017,True,,,
30001334            ,30001334            ,04/01/2017,04/01/2017,True,,,
30001335            ,30001335            ,01/02/2017,01/02/2017,True,,,
30001336            ,30001336            ,02/01/2017,02/01/2017,True,,,
30001337            ,30001337            ,03/01/2017,03/01/2017,True,,,
30001338            ,30001338            ,03/01/2017,03/01/2017,True,,,
30001339            ,30001339            ,03/01/2017,03/01/2017,True,,,
30001340            ,30001340            ,03/01/2017,03/01/2017,True,,,
30001341            ,30001341            ,03/01/2017,03/01/2017,True,,,
30001342            ,30001342            ,03/01/2017,03/01/2017,True,,,
30001343            ,30001343            ,03/01/2017,03/01/2017,True,,,
30001344            ,30001344            ,03/01/2017,03/01/2017,True,,,
30001345            ,30001345            ,03/01/2017,03/01/2017,True,,,
30001346            ,30001346            ,10/01/2017,10/01/2017,True,,,
30001347            ,30001347            ,03/01/2017,03/01/2017,True,,,
30001348            ,30001348            ,03/01/2017,03/01/2017,True,,,
30001349            ,30001349            ,03/01/2017,03/01/2017,True,,,
30001350            ,30001350            ,03/01/2017,03/01/2017,True,,,
30001352            ,30001352            ,03/01/2017,03/01/2017,True,,,
30001353            ,30001353            ,03/01/2017,03/01/2017,True,,,
30001354            ,30001354            ,03/01/2017,03/01/2017,True,,,
30001355            ,30001355            ,03/01/2017,03/01/2017,True,,,
30001356            ,30001356            ,03/01/2017,03/01/2017,True,,,
30001357            ,30001357            ,03/01/2017,03/01/2017,True,,,
30001358            ,30001358            ,03/01/2017,03/01/2017,True,,,
30001359            ,30001359            ,02/01/2017,02/01/2017,True,,,
30001360            ,30001360            ,02/01/2017,02/01/2017,True,,,
30001361            ,30001361            ,30/12/2016,30/12/2016,True,,,
30001362            ,30001362            ,30/12/2016,30/12/2016,True,,,
30001363            ,30001363            ,30/12/2016,30/12/2016,True,,,
30001364            ,30001364            ,30/12/2016,30/12/2016,True,,,
30001365            ,30001365            ,30/12/2016,30/12/2016,True,,,
30001366            ,30001366            ,19/12/2016,19/12/2016,True,,,
30001367            ,30001367            ,28/12/2016,28/12/2016,True,,,
30001368            ,30001368            ,27/12/2016,27/12/2016,True,,,
30001369            ,30001369            ,03/01/2017,03/01/2017,True,,,
30001370            ,30001370            ,27/12/2016,27/12/2016,True,,,
30001371            ,30001371            ,27/12/2016,27/12/2016,True,,,
30001372            ,30001372            ,27/12/2016,27/12/2016,True,,,
30001373            ,30001373            ,27/12/2016,27/12/2016,True,,,
30001374            ,30001374            ,27/12/2016,27/12/2016,True,,,
30001375            ,30001375            ,27/12/2016,27/12/2016,True,,,
30001376            ,30001376            ,27/12/2016,27/12/2016,True,,,
30001377            ,30001377            ,27/12/2016,27/12/2016,True,,,
30001378            ,30001378            ,27/12/2016,27/12/2016,True,,,
30001379            ,30001379            ,27/12/2016,27/12/2016,True,,,
30001380            ,30001380            ,27/12/2016,27/12/2016,True,,,
30001381            ,30001381            ,27/12/2016,27/12/2016,True,,,
30001382            ,30001382            ,27/12/2016,27/12/2016,True,,,
30001383            ,30001383            ,27/12/2016,27/12/2016,True,,,
30001384            ,30001384            ,27/12/2016,27/12/2016,True,,,
30001385            ,30001385            ,27/12/2016,27/12/2016,True,,,
30001386            ,30001386            ,27/12/2016,27/12/2016,True,,,
30001387            ,30001387            ,27/12/2016,27/12/2016,True,,,
30001388            ,30001388            ,26/12/2016,26/12/2016,True,,,
30001389            ,30001389            ,26/12/2016,26/12/2016,True,,,
30001390            ,30001390            ,22/12/2016,22/12/2016,True,,,
30001391            ,30001391            ,22/12/2016,22/12/2016,True,,,
30001392            ,30001392            ,21/12/2016,21/12/2016,True,,,
30001393            ,30001393            ,01/01/2017,01/01/2017,True,,,
30001394            ,30001394            ,16/12/2016,16/12/2016,True,,,
30001395            ,30001395            ,15/12/2016,15/12/2016,True,,,
30001396            ,30001396            ,14/12/2016,14/12/2016,True,,,
30001397            ,30001397            ,14/12/2016,14/12/2016,True,,,
30001398            ,30001398            ,14/12/2016,14/12/2016,True,,,
30001399            ,30001399            ,14/12/2016,14/12/2016,True,,,
30001400            ,30001400            ,13/12/2016,13/12/2016,True,,,
30001401            ,30001401            ,13/12/2016,13/12/2016,True,,,
30001402            ,30001402            ,13/12/2016,13/12/2016,True,,,
30001403            ,30001403            ,13/12/2016,13/12/2016,True,,,
30001404            ,30001404            ,13/12/2016,13/12/2016,True,,,
30001405            ,30001405            ,13/12/2016,13/12/2016,True,,,
30001406            ,30001406            ,13/12/2016,13/12/2016,True,,,
30001407            ,30001407            ,13/12/2016,13/12/2016,True,,,
30001408            ,30001408            ,13/12/2016,13/12/2016,True,,,
30001409            ,30001409            ,13/12/2016,13/12/2016,True,,,
30001410            ,30001410            ,13/12/2016,13/12/2016,True,,,
30001411            ,30001411            ,13/12/2016,13/12/2016,True,,,
30001412            ,30001412            ,13/12/2016,13/12/2016,True,,,
30001413            ,30001413            ,13/12/2016,13/12/2016,True,,,
30001414            ,30001414            ,13/12/2016,13/12/2016,True,,,
30001415            ,30001415            ,13/12/2016,13/12/2016,True,,,
30001416            ,30001416            ,13/12/2016,13/12/2016,True,,,
30001417            ,30001417            ,13/12/2016,13/12/2016,True,,,
30001418            ,30001418            ,07/12/2016,07/12/2016,True,,,
30001419            ,30001419            ,07/12/2016,07/12/2016,True,,,
30001420            ,30001420            ,07/12/2016,07/12/2016,True,,,
30001421            ,30001421            ,06/12/2016,06/12/2016,True,,,
30001422            ,30001422            ,06/12/2016,06/12/2016,True,,,
30001423            ,30001423            ,06/12/2016,06/12/2016,True,,,
30001424            ,30001424            ,06/12/2016,06/12/2016,True,,,
30001425            ,30001425            ,06/12/2016,06/12/2016,True,,,
30001426            ,30001426            ,06/12/2016,06/12/2016,True,,,
30001427            ,30001427            ,06/12/2016,06/12/2016,True,,,
30001428            ,30001428            ,06/12/2016,06/12/2016,True,,,
30001429            ,30001429            ,06/12/2016,06/12/2016,True,,,
30001431            ,30001431            ,06/12/2016,06/12/2016,True,,,
30001432            ,30001432            ,06/12/2016,06/12/2016,True,,,
30001433            ,30001433            ,01/12/2016,01/12/2016,True,,,
30001434            ,30001434            ,01/06/2017,01/06/2017,True,,,
30001435            ,30001435            ,01/12/2016,01/12/2016,True,,,
30001436            ,30001436            ,01/07/2017,01/07/2017,True,,,
30001437            ,30001437            ,01/12/2016,01/12/2016,True,,,
30001438            ,30001438            ,01/12/2016,01/12/2016,True,,,
30001439            ,30001439            ,30/11/2016,30/11/2016,True,,,
30001440            ,30001440            ,30/11/2016,30/11/2016,True,,,
30001441            ,30001441            ,30/11/2016,30/11/2016,True,,,
30001442            ,30001442            ,30/11/2016,30/11/2016,True,,,
30001443            ,30001443            ,30/11/2016,30/11/2016,True,,,
30001444            ,30001444            ,30/11/2016,30/11/2016,True,,,
30001445            ,30001445            ,30/11/2016,30/11/2016,True,,,
30001446            ,30001446            ,30/11/2016,30/11/2016,True,,,
30001447            ,30001447            ,30/11/2016,30/11/2016,True,,,
30001448            ,30001448            ,30/11/2016,30/11/2016,True,,,
30001449            ,30001449            ,30/11/2016,30/11/2016,True,,,
30001450            ,30001450            ,30/11/2016,30/11/2016,True,,,
30001451            ,30001451            ,30/11/2016,30/11/2016,True,,,
30001452            ,30001452            ,30/11/2016,30/11/2016,True,,,
30001453            ,30001453            ,30/11/2016,30/11/2016,True,,,
30001454            ,30001454            ,30/11/2016,30/11/2016,True,,,
30001455            ,30001455            ,30/11/2016,30/11/2016,True,,,
30001457            ,30001457            ,30/11/2016,30/11/2016,True,,,
30001458            ,30001458            ,30/11/2016,30/11/2016,True,,,
30001459            ,30001459            ,30/11/2016,30/11/2016,True,,,
30001460            ,30001460            ,30/11/2016,30/11/2016,True,,,
30001461            ,30001461            ,30/11/2016,30/11/2016,True,,,
30001462            ,30001462            ,29/11/2016,29/11/2016,True,,,
30001463            ,30001463            ,01/07/2017,01/07/2017,True,,,
30001464            ,30001464            ,02/06/2017,02/06/2017,True,,,
30001465            ,30001465            ,29/11/2016,29/11/2016,True,,,
30001466            ,30001466            ,29/11/2016,29/11/2016,True,,,
30001467            ,30001467            ,24/11/2016,24/11/2016,True,,,
30001468            ,30001468            ,23/11/2016,23/11/2016,True,,,
30001469            ,30001469            ,23/11/2016,23/11/2016,True,,,
30001470            ,30001470            ,23/11/2016,23/11/2016,True,,,
30001471            ,30001471            ,23/11/2016,23/11/2016,True,,,
30001472            ,30001472            ,23/11/2016,23/11/2016,True,,,
30001473            ,30001473            ,23/11/2016,23/11/2016,True,,,
30001474            ,30001474            ,23/11/2016,23/11/2016,True,,,
30001475            ,30001475            ,23/11/2016,23/11/2016,True,,,
30001476            ,30001476            ,23/11/2016,23/11/2016,True,,,
30001477            ,30001477            ,23/11/2016,23/11/2016,True,,,
30001478            ,30001478            ,23/11/2016,23/11/2016,True,,,
30001479            ,30001479            ,23/11/2016,23/11/2016,True,,,
30001480            ,30001480            ,23/11/2016,23/11/2016,True,,,
30001481            ,30001481            ,23/11/2016,23/11/2016,True,,,
30001482            ,30001482            ,23/11/2016,23/11/2016,True,,,
30001483            ,30001483            ,23/11/2016,23/11/2016,True,,,
30001484            ,30001484            ,23/11/2016,23/11/2016,True,,,
30001485            ,30001485            ,23/11/2016,23/11/2016,True,,,
30001486            ,30001486            ,23/11/2016,23/11/2016,True,,,
30001487            ,30001487            ,23/11/2016,23/11/2016,True,,,
30001488            ,30001488            ,23/11/2016,23/11/2016,True,,,
30001489            ,30001489            ,23/11/2016,23/11/2016,True,,,
30001490            ,30001490            ,23/11/2016,23/11/2016,True,,,
30001491            ,30001491            ,23/11/2016,23/11/2016,True,,,
30001492            ,30001492            ,23/11/2016,23/11/2016,True,,,
30001493            ,30001493            ,23/11/2016,23/11/2016,True,,,
30001494            ,30001494            ,23/11/2016,23/11/2016,True,,,
30001495            ,30001495            ,23/11/2016,23/11/2016,True,,,
30001496            ,30001496            ,23/11/2016,23/11/2016,True,,,
30001497            ,30001497            ,23/11/2016,23/11/2016,True,,,
30001498            ,30001498            ,23/11/2016,23/11/2016,True,,,
30001499            ,30001499            ,23/11/2016,23/11/2016,True,,,
30001500            ,30001500            ,23/11/2016,23/11/2016,True,,,
